passenger_count	trip_distance	RatecodeID	store_and_fwd_flag	payment_type	fare_amount	extra	mta_tax	tip_amount	tolls_amount	improvement_surcharge	total_amount	tpep_pickup_datetime_day	tpep_pickup_datetime_month	tpep_pickup_datetime_year	tpep_pickup_datetime_hour	tpep_pickup_datetime_minute	tpep_dropoff_datetime_day	tpep_dropoff_datetime_month	tpep_dropoff_datetime_year	tpep_dropoff_datetime_hour	tpep_dropoff_datetime_minute
2	1.3	1	N	2	6.5	0.5	0.5	0	0	0.3	7.8	17	5	2017	21	16	17	5	2017	21	22
1	1	1	N	1	7	0	0.5	1.55	0	0.3	9.35	4	11	2017	19	29	4	11	2017	19	37
1	1.3	1	N	1	9	0	0.5	1.95	0	0.3	11.75	14	9	2017	10	57	14	9	2017	11	8
1	0.7	1	N	1	5	0	0.5	0	0	0.3	5.8	13	5	2017	14	1	13	5	2017	14	5
2	1.1	1	N	1	7	1	0.5	2	0	0.3	10.8	5	10	2017	17	5	5	10	2017	17	13
1	1.24	1	N	1	6.5	0.5	0.5	1.56	0	0.3	9.36	10	10	2017	20	17	10	10	2017	20	24
1	8.18	1	N	1	26	0	0.5	5.36	0	0.3	32.16	21	3	2017	11	24	21	3	2017	11	49
1	1.7	1	N	1	9.5	0.5	0.5	1	0	0.3	11.8	4	3	2017	1	13	4	3	2017	1	25
1	1.36	1	N	1	8	0	0.5	1.76	0	0.3	10.56	7	12	2017	10	30	7	12	2017	10	40
1	2.19	1	N	2	12	0	0.5	0	0	0.3	12.8	9	2	2017	8	26	9	2	2017	8	43
1	1.25	1	N	1	8	1	0.5	1.96	0	0.3	11.76	20	11	2017	17	3	20	11	2017	17	13
1	1.42	1	N	1	10.5	0	0.5	2.82	0	0.3	14.12	28	8	2017	15	4	28	8	2017	15	19
1	0.45	1	N	2	4	0.5	0.5	0	0	0.3	5.3	27	7	2017	22	53	27	7	2017	22	56
1	6.7	1	N	2	20	0	0.5	0	0	0.3	20.8	19	11	2017	8	25	19	11	2017	8	36
1	2.3	1	N	1	10	1	0.5	2.3	0	0.3	14.1	20	12	2017	19	15	20	12	2017	19	25
1	1.15	1	N	1	7	0	0.5	1.56	0	0.3	9.36	2	10	2017	10	17	2	10	2017	10	25
2	0.68	1	N	2	5.5	0	0.5	0	0	0.3	6.3	13	7	2017	11	17	13	7	2017	11	23
1	15.89	1	N	1	53	0	0.5	10	5.76	0.3	69.56	9	8	2017	8	32	9	8	2017	9	31
4	5.04	1	N	2	21	0	0.5	0	0	0.3	21.8	24	9	2017	19	44	24	9	2017	20	10
1	1.46	1	N	1	10.5	1	0.5	3.69	0	0.3	15.99	28	2	2017	17	40	28	2	2017	17	55
1	1	1	N	2	9	1	0.5	0	0	0.3	10.8	20	1	2017	18	21	20	1	2017	18	34
1	0	1	N	2	2.5	0.5	0.5	0	0	0.3	3.8	18	9	2017	20	50	18	9	2017	20	51
1	18.93	2	N	2	52	0	0.5	0	0	0.3	52.8	6	12	2017	23	37	7	12	2017	0	6
2	0.6	1	N	2	5	0.5	0.5	0	0	0.3	6.3	26	5	2017	22	34	26	5	2017	22	39
1	15.48	1	N	1	45	0	0.5	8	5.76	0.3	59.56	14	11	2017	7	32	14	11	2017	8	22
1	1.1	1	N	2	6	0.5	0.5	0	0	0.3	7.3	19	1	2017	0	3	19	1	2017	0	9
1	3.8	1	N	2	15	0.5	0.5	0	0	0.3	16.3	27	1	2017	1	37	27	1	2017	1	52
1	6.02	1	N	2	19.5	0.5	0.5	0	0	0.3	20.8	16	4	2017	23	8	16	4	2017	23	24
1	1.8	1	N	2	8.5	0	0.5	0	0	0.3	9.3	5	3	2017	10	4	5	3	2017	10	13
1	1.74	1	N	1	7	1	0.5	1.76	0	0.3	10.56	14	3	2017	17	21	14	3	2017	17	26
1	0.2	1	N	2	4.5	1	0.5	0	0	0.3	6.3	15	2	2017	18	11	15	2	2017	18	15
1	2.06	1	N	1	10	0	0.5	2.16	0	0.3	12.96	29	4	2017	13	26	29	4	2017	13	37
1	1.2	1	N	2	8	0	0.5	0	0	0.3	8.8	4	1	2017	7	34	4	1	2017	7	45
1	0.51	1	N	1	7.5	0	0.5	0	0	0.3	8.3	23	11	2017	13	53	23	11	2017	14	3
1	1.65	1	N	1	8	0.5	0.5	0	0	0.3	9.3	24	1	2017	21	8	24	1	2017	21	16
1	0.6	1	N	2	4	1	0.5	0	0	0.3	5.8	28	11	2017	16	5	28	11	2017	16	8
5	1.12	1	N	2	7	0.5	0.5	0	0	0.3	8.3	20	8	2017	21	14	20	8	2017	21	21
3	3.7	1	N	2	25.5	0	0.5	0	0	0.3	26.3	30	10	2017	9	50	30	10	2017	10	32
1	1.52	1	N	2	8.5	0.5	0.5	0	0	0.3	9.8	6	8	2017	4	23	6	8	2017	4	33
1	1.36	1	N	1	7.5	0	0.5	1.66	0	0.3	9.96	20	5	2017	19	43	20	5	2017	19	51
1	5	1	N	2	21	0	0.5	0	0	0.3	21.8	12	8	2017	19	23	12	8	2017	19	52
1	0.76	1	N	2	5.5	0	0.5	0	0	0.3	6.3	21	7	2017	11	25	21	7	2017	11	30
1	2.15	1	N	1	10	0	0.5	2.16	0	0.3	12.96	17	2	2017	10	59	17	2	2017	11	11
1	0.67	1	N	1	6	1	0.5	1	0	0.3	8.8	8	3	2017	16	0	8	3	2017	16	7
2	1.7	1	N	2	14	0	0.5	0	0	0.3	14.8	3	10	2017	7	47	3	10	2017	8	9
2	5.2	1	N	3	18.5	0	0.5	0	0	0.3	19.3	3	9	2017	13	52	3	9	2017	14	9
1	0.48	1	N	2	4	0	0.5	0	0	0.3	4.8	24	5	2017	6	58	24	5	2017	7	2
1	2.1	1	N	1	8	0.5	0.5	1.85	0	0.3	11.15	7	3	2017	23	51	7	3	2017	23	57
1	2.16	1	N	1	15.5	0	0.5	3.26	0	0.3	19.56	1	8	2017	11	23	1	8	2017	11	47
1	1.4	1	N	1	8	1	0.5	1	0	0.3	10.8	21	3	2017	16	37	21	3	2017	16	47
1	4.33	1	N	1	18	0.5	0.5	5.79	0	0.3	25.09	28	4	2017	21	6	28	4	2017	21	28
1	16.48	1	N	1	45.5	1	0.5	9.46	0	0.3	56.76	9	1	2017	19	56	9	1	2017	20	28
1	4.9	1	N	1	21.5	0	0.5	4.45	0	0.3	26.75	18	12	2017	10	9	18	12	2017	10	34
1	2.81	1	N	1	12	0.5	0.5	2	0	0.3	15.3	3	3	2017	23	48	4	3	2017	0	1
1	2.4	1	N	1	11	0.5	0.5	0	0	0.3	12.3	13	2	2017	21	13	13	2	2017	21	25
2	0.6	1	N	1	4	0	0.5	1.4	0	0.3	6.2	17	6	2017	17	50	17	6	2017	17	52
1	1.01	1	N	2	5.5	0	0.5	0	0	0.3	6.3	26	2	2017	10	4	26	2	2017	10	8
1	6	1	N	1	19.5	0.5	0.5	3	0	0.3	23.8	29	10	2017	23	7	29	10	2017	23	26
1	0.61	1	N	1	5	0.5	0.5	1.26	0	0.3	7.56	6	1	2017	20	29	6	1	2017	20	34
4	2	1	N	1	11	0.5	0.5	2	0	0.3	14.3	15	4	2017	0	40	15	4	2017	0	55
6	1.89	1	N	2	9	0	0.5	0	0	0.3	9.8	18	9	2017	15	9	18	9	2017	15	19
3	2.24	1	N	1	12.5	0.5	0.5	2	0	0.3	15.8	13	12	2017	22	31	13	12	2017	22	47
1	1.9	1	N	1	12	0	0.5	3.2	0	0.3	16	2	8	2017	12	33	2	8	2017	12	50
1	1.16	1	N	2	7.5	0.5	0.5	0	0	0.3	8.8	3	9	2017	21	12	3	9	2017	21	20
1	0.5	1	N	4	5.5	0.5	0.5	0	0	0.3	6.8	13	10	2017	20	6	13	10	2017	20	13
1	2.6	1	N	2	17	1	0.5	0	0	0.3	18.8	24	11	2017	17	26	24	11	2017	17	51
1	0	1	N	2	2.5	1	0.5	0	0	0.3	4.3	4	10	2017	19	46	4	10	2017	19	46
1	1.21	1	N	1	7	0	0.5	1.56	0	0.3	9.36	3	10	2017	13	29	3	10	2017	13	37
2	4.4	1	N	1	18	0	0.5	3.38	0	0.3	22.18	24	5	2017	14	0	24	5	2017	14	18
1	0.54	1	N	1	4.5	1	0.5	1	0	0.3	7.3	5	4	2017	19	39	5	4	2017	19	44
5	7.32	1	N	1	24	0.5	0.5	5.06	0	0.3	30.36	6	9	2017	19	59	6	9	2017	20	21
1	1.4	1	N	2	6.5	0	0.5	0	0	0.3	7.3	17	9	2017	8	13	17	9	2017	8	19
1	2.81	1	N	1	12.5	0	0.5	2.66	0	0.3	15.96	1	8	2017	7	47	1	8	2017	8	3
2	0.92	1	N	1	6	0.5	0.5	1.46	0	0.3	8.76	17	12	2017	20	29	17	12	2017	20	35
1	1.9	1	N	1	12	0	0.5	2.55	0	0.3	15.35	10	1	2017	10	12	10	1	2017	10	28
1	0.62	1	N	2	4.5	0	0.5	0	0	0.3	5.3	8	7	2017	6	8	8	7	2017	6	11
1	2.1	1	N	2	8.5	1	0.5	0	0	0.3	10.3	19	1	2017	19	48	19	1	2017	19	57
1	0.24	1	N	1	3.5	0	0.5	0.86	0	0.3	5.16	3	2	2017	8	14	3	2	2017	8	15
1	1.39	1	N	1	13	1	0.5	3.7	0	0.3	18.5	25	4	2017	17	40	25	4	2017	18	1
1	3.5	1	N	1	19.5	1	0.5	2	0	0.3	23.3	5	1	2017	16	25	5	1	2017	16	55
1	0.84	1	N	1	7	0.5	0.5	2.08	0	0.3	10.38	30	6	2017	20	10	30	6	2017	20	18
5	2.68	1	N	1	11.5	0	0.5	2.46	0	0.3	14.76	17	6	2017	16	39	17	6	2017	16	53
2	10.91	1	N	1	32.5	0	0.5	7.81	5.76	0.3	46.87	28	3	2017	9	57	28	3	2017	10	26
1	4.5	1	N	2	23.5	0	0.5	0	0	0.3	24.3	8	4	2017	14	59	8	4	2017	15	37
1	1.4	1	N	1	8.5	0.5	0.5	1.95	0	0.3	11.75	22	6	2017	21	20	22	6	2017	21	31
1	2	1	N	1	8.5	0.5	0.5	1.95	0	0.3	11.75	12	10	2017	5	36	12	10	2017	5	44
1	0.4	1	N	2	3.5	0	0.5	0	0	0.3	4.3	10	4	2017	9	46	10	4	2017	9	47
1	0.6	1	N	1	5.5	0	0.5	1.26	0	0.3	7.56	3	6	2017	12	46	3	6	2017	12	52
1	0.9	1	N	2	7	0	0.5	0	0	0.3	7.8	28	3	2017	9	40	28	3	2017	9	48
6	0.12	1	N	3	-2.5	-0.5	-0.5	0	0	-0.3	-3.8	13	12	2017	2	2	13	12	2017	2	3
1	1.22	1	N	2	7.5	0.5	0.5	0	0	0.3	8.8	4	1	2017	22	16	4	1	2017	22	25
1	17.86	3	N	1	78	0	0	0	16.5	0.3	94.8	20	7	2017	13	21	20	7	2017	14	21
3	1.7	1	N	1	10	0	0.5	2.7	0	0.3	13.5	8	4	2017	15	57	8	4	2017	16	11
3	0.7	1	N	2	7	0	0.5	0	0	0.3	7.8	19	2	2017	17	42	19	2	2017	17	51
1	0	1	N	3	2.5	0.5	0.5	0	0	0.3	3.8	22	2	2017	4	1	22	2	2017	4	1
1	1.42	1	N	1	10	0	0.5	1	0	0.3	11.8	15	4	2017	16	5	15	4	2017	16	19
1	0.9	1	N	1	6	1	0.5	1.2	0	0.3	9	22	9	2017	17	23	22	9	2017	17	28
1	8.8	1	N	2	29	0	0.5	0	0	0.3	29.8	20	2	2017	10	55	20	2	2017	11	24
2	0.02	1	N	2	2.5	0	0.5	0	0	0.3	3.3	14	1	2017	19	4	14	1	2017	19	5
6	1.28	1	N	2	11	0	0.5	0	0	0.3	11.8	27	12	2017	12	40	27	12	2017	12	56
1	0.4	1	N	1	6	0	0.5	0.34	0	0.3	7.14	20	4	2017	10	15	20	4	2017	10	23
1	0.79	1	N	2	5	0.5	0.5	0	0	0.3	6.3	20	4	2017	21	29	20	4	2017	21	33
1	1.7	1	N	1	8.5	0.5	0.5	1.96	0	0.3	11.76	19	8	2017	21	35	19	8	2017	21	45
1	2.19	1	N	1	10	0.5	0.5	2.82	0	0.3	14.12	27	8	2017	22	13	27	8	2017	22	23
1	0.9	1	N	2	7	0	0.5	0	0	0.3	7.8	1	4	2017	17	45	1	4	2017	17	54
1	1	1	N	1	9	0	0.5	1.96	0	0.3	11.76	22	6	2017	10	34	22	6	2017	10	47
1	2.5	1	N	1	12.5	0	0.5	3.95	0	0.3	17.25	18	2	2017	14	34	18	2	2017	14	48
1	3.42	1	N	1	15.5	0	0.5	3.26	0	0.3	19.56	9	12	2017	17	7	9	12	2017	17	28
1	1.7	1	N	2	11.5	0	0.5	0	0	0.3	12.3	20	6	2017	13	33	20	6	2017	13	49
1	2.42	1	N	1	11.5	0.5	0.5	1	0	0.3	13.8	3	6	2017	2	28	3	6	2017	2	42
1	2.89	1	N	2	10.5	0	0.5	0	0	0.3	11.3	1	2	2017	7	28	1	2	2017	7	36
1	0.64	1	N	1	4.5	1	0.5	1.26	0	0.3	7.56	17	11	2017	19	1	17	11	2017	19	5
1	2	1	N	1	10	0	0.5	2.15	0	0.3	12.95	15	1	2017	11	45	15	1	2017	11	56
5	1.97	1	N	1	10.5	1	0.5	3.08	0	0.3	15.38	28	11	2017	19	7	28	11	2017	19	21
1	1.03	1	N	2	5.5	0.5	0.5	0	0	0.3	6.8	21	9	2017	22	10	21	9	2017	22	14
1	1.77	1	N	1	10	0	0.5	1	0	0.3	11.8	3	1	2017	9	24	3	1	2017	9	38
1	8.6	1	N	1	31	1	0.5	7.65	5.54	0.3	45.99	20	1	2017	17	48	20	1	2017	18	27
1	1	1	N	1	6.5	0	0.5	1.45	0	0.3	8.75	15	3	2017	6	53	15	3	2017	6	59
1	0.9	1	N	1	4.5	0.5	0.5	0	0	0.3	5.8	18	4	2017	22	30	18	4	2017	22	32
1	13.31	1	N	1	41	0	0.5	5	0	0.3	46.8	26	2	2017	16	41	26	2	2017	17	21
5	5.29	1	N	1	23.5	0.5	0.5	4.96	0	0.3	29.76	17	3	2017	20	2	17	3	2017	20	36
1	1.5	1	N	1	8.5	0.5	0.5	1.95	0	0.3	11.75	13	4	2017	20	27	13	4	2017	20	38
2	7.48	1	N	1	24	0	0.5	2	0	0.3	26.8	18	6	2017	13	35	18	6	2017	13	57
1	1.6	1	N	1	18	0	0.5	3.76	0	0.3	22.56	4	11	2017	17	23	4	11	2017	17	53
5	6.98	1	N	1	27	0	0.5	8.34	0	0.3	36.14	12	12	2017	8	41	12	12	2017	9	13
1	4.33	1	N	1	21.5	1	0.5	4.66	0	0.3	27.96	24	8	2017	18	53	24	8	2017	19	24
1	4.6	1	N	2	15	0	0.5	0	0	0.3	15.8	9	6	2017	8	17	9	6	2017	8	28
1	0.8	1	N	1	6.5	0	0.5	1.45	0	0.3	8.75	6	2	2017	9	5	6	2	2017	9	13
2	2	1	N	1	10.5	0.5	0.5	2.35	0	0.3	14.15	27	6	2017	20	30	27	6	2017	20	43
1	0.42	1	N	1	4	1	0.5	0.87	0	0.3	6.67	6	11	2017	19	43	6	11	2017	19	47
1	3.2	1	N	2	15.5	0	0.5	0	0	0.3	16.3	19	6	2017	7	52	19	6	2017	8	13
6	18.17	1	N	1	51.5	0.5	0.5	0	0	0.3	52.8	21	12	2017	21	31	21	12	2017	22	11
1	1.2	1	N	2	10.5	0	0.5	0	0	0.3	11.3	4	5	2017	9	51	4	5	2017	10	7
2	1.7	1	N	1	10	0	0.5	1.62	0	0.3	12.42	30	9	2017	18	23	30	9	2017	18	36
3	0.68	1	N	1	4	0.5	0.5	1.06	0	0.3	6.36	22	1	2017	5	52	22	1	2017	5	54
1	0.6	1	N	2	5	0	0.5	0	0	0.3	5.8	9	7	2017	15	10	9	7	2017	15	15
1	2.1	1	N	2	10	0	0.5	0	0	0.3	10.8	7	1	2017	6	28	7	1	2017	6	39
1	1.4	1	N	2	14	1	0.5	0	0	0.3	15.8	18	5	2017	16	0	18	5	2017	16	23
1	1.2	1	N	1	8	0	0.5	1.75	0	0.3	10.55	2	11	2017	7	59	2	11	2017	8	9
5	1.25	1	N	2	9	0	0.5	0	0	0.3	9.8	10	3	2017	13	11	10	3	2017	13	23
4	2.4	1	N	2	10	0	0.5	0	0	0.3	10.8	21	10	2017	8	55	21	10	2017	9	7
5	5.55	1	N	1	24.5	0	0.5	1	0	0.3	26.3	10	2	2017	9	46	10	2	2017	10	18
2	0.9	1	N	1	8	1	0.5	1.96	0	0.3	11.76	16	5	2017	17	0	16	5	2017	17	10
6	4.44	1	N	1	14	0.5	0.5	3.82	0	0.3	19.12	11	4	2017	2	33	11	4	2017	2	43
1	7.66	1	N	1	29	0.5	0.5	4	0	0.3	34.3	12	1	2017	21	24	12	1	2017	22	0
3	0.42	1	N	2	3.5	0.5	0.5	0	0	0.3	4.8	11	1	2017	21	22	11	1	2017	21	24
1	1.21	1	N	2	7.5	0	0.5	0	0	0.3	8.3	28	12	2017	15	18	28	12	2017	15	26
1	1.35	1	N	2	7.5	0	0.5	0	0	0.3	8.3	9	7	2017	14	2	9	7	2017	14	10
5	0.91	1	N	1	5	0	0.5	1.16	0	0.3	6.96	29	6	2017	7	52	29	6	2017	7	56
5	0.7	1	N	1	4.5	0	0.5	1.06	0	0.3	6.36	12	5	2017	10	25	12	5	2017	10	29
2	2.23	1	N	1	13	0.5	0.5	1.7	0	0.3	16	4	11	2017	23	4	4	11	2017	23	22
2	3.39	1	N	1	13.5	0.5	0.5	2.96	0	0.3	17.76	7	5	2017	2	14	7	5	2017	2	30
1	0.41	1	N	2	4	0	0.5	0	0	0.3	4.8	5	3	2017	16	0	5	3	2017	16	3
1	2.66	1	N	1	12	0	0.5	2.56	0	0.3	15.36	18	12	2017	13	8	18	12	2017	13	22
1	17.99	2	N	1	52	0	0.5	14.64	5.76	0.3	73.2	24	9	2017	23	45	25	9	2017	0	15
1	0.8	1	N	1	5	1	0.5	1.35	0	0.3	8.15	29	11	2017	19	11	29	11	2017	19	16
1	1.09	1	N	1	6.5	0	0.5	0.7	0	0.3	8	18	2	2017	6	53	18	2	2017	7	0
1	2.6	1	N	2	10.5	0.5	0.5	0	0	0.3	11.8	4	11	2017	4	2	4	11	2017	4	10
6	0.77	1	N	1	6.5	0	0.5	1.82	0	0.3	9.12	22	4	2017	12	16	22	4	2017	12	23
1	0.69	1	N	2	6.5	0	0.5	0	0	0.3	7.3	18	3	2017	19	41	18	3	2017	19	49
1	2.5	1	N	1	12.5	0	0.5	1.8	0	0.3	15.1	4	11	2017	19	48	4	11	2017	20	4
1	7.4	1	N	1	27	0	0.5	5.55	0	0.3	33.35	2	2	2017	12	34	2	2	2017	13	2
1	3.5	1	N	1	16.5	1	0.5	2.75	0	0.3	21.05	14	12	2017	16	16	14	12	2017	16	39
1	18.4	2	N	2	52	4.5	0.5	0	5.54	0.3	62.84	28	2	2017	18	30	28	2	2017	19	9
1	1.46	1	N	1	9	1	0.5	2.16	0	0.3	12.96	9	5	2017	18	12	9	5	2017	18	23
1	1.1	1	N	1	7.5	0	0.5	1.5	0	0.3	9.8	22	7	2017	9	24	22	7	2017	9	33
1	1.2	1	N	1	6.5	0.5	0.5	1.55	0	0.3	9.35	16	3	2017	0	16	16	3	2017	0	22
1	1	1	N	2	6.5	0	0.5	0	0	0.3	7.3	23	4	2017	14	59	23	4	2017	15	5
1	0.75	1	N	1	5.5	0	0.5	1.26	0	0.3	7.56	9	12	2017	16	58	9	12	2017	17	3
1	0.7	1	N	1	7	0	0.5	1.56	0	0.3	9.36	4	4	2017	9	29	4	4	2017	9	38
2	4.5	1	N	1	16.5	0	0.5	3.45	0	0.3	20.75	6	10	2017	8	44	6	10	2017	9	3
1	5.9	1	N	1	23.5	0.5	0.5	4.95	0	0.3	29.75	26	7	2017	20	39	26	7	2017	21	10
1	0.84	1	N	1	6	0.5	0.5	1.46	0	0.3	8.76	11	11	2017	1	8	11	11	2017	1	15
3	0.7	1	N	1	8.5	0	0.5	1	0	0.3	10.3	21	11	2017	9	58	21	11	2017	10	11
1	9.2	1	N	1	28.5	0.5	0.5	3	0	0.3	32.8	1	1	2017	23	42	2	1	2017	0	4
1	2.12	1	N	1	12	0	0.5	2	0	0.3	14.8	2	6	2017	8	56	2	6	2017	9	13
1	3.1	1	N	1	14.5	0.5	0.5	3.15	0	0.3	18.95	22	9	2017	23	14	22	9	2017	23	32
5	11.26	1	N	1	32	0	0.5	9.64	5.76	0.3	48.2	20	8	2017	11	56	20	8	2017	12	19
1	0.8	1	N	1	7.5	0	0.5	1.65	0	0.3	9.95	2	5	2017	11	10	2	5	2017	11	19
5	2.94	1	N	1	13.5	0.5	0.5	2.96	0	0.3	17.76	14	10	2017	21	59	14	10	2017	22	16
1	4	1	N	1	13.5	0.5	0.5	2.96	0	0.3	17.76	27	6	2017	21	38	27	6	2017	21	50
1	4.73	2	N	2	52	0	0.5	0	5.76	0.3	58.56	5	6	2017	12	51	5	6	2017	13	7
1	2.29	1	N	1	10.5	0.5	0.5	1	0	0.3	12.8	16	12	2017	0	49	16	12	2017	1	0
1	1.28	1	N	2	11	0	0.5	0	0	0.3	11.8	1	2	2017	10	25	1	2	2017	10	41
1	0.9	1	N	1	10	1	0.5	2.5	0	0.3	14.3	7	12	2017	17	9	7	12	2017	17	24
1	0.86	1	N	2	6.5	0.5	0.5	0	0	0.3	7.8	4	5	2017	21	51	4	5	2017	21	59
1	0.84	1	N	2	8	0	0.5	0	0	0.3	8.8	14	10	2017	17	58	14	10	2017	18	8
6	1.23	1	N	2	8	1	0.5	0	0	0.3	9.8	2	3	2017	17	6	2	3	2017	17	16
1	0.8	1	N	1	5	0	0.5	1.15	0	0.3	6.95	9	12	2017	12	28	9	12	2017	12	33
6	25.69	1	N	1	69.5	0	0.5	14.06	0	0.3	84.36	18	2	2017	12	44	18	2	2017	13	29
5	0.58	1	N	2	5	1	0.5	0	0	0.3	6.8	24	2	2017	19	53	24	2	2017	19	57
1	0.2	1	N	2	3.5	0	0.5	0	0	0.3	4.3	17	5	2017	15	37	17	5	2017	15	39
1	0.9	1	N	1	5	0	0.5	1.15	0	0.3	6.95	2	1	2017	17	3	2	1	2017	17	6
1	0.61	1	N	1	6.5	0	0.5	2.19	0	0.3	9.49	9	1	2017	10	0	9	1	2017	10	8
1	0.84	1	N	2	8	0.5	0.5	0	0	0.3	9.3	15	4	2017	22	41	15	4	2017	22	52
1	0.8	1	N	1	5.5	0.5	0.5	1.35	0	0.3	8.15	28	8	2017	23	21	28	8	2017	23	25
1	1.75	1	N	1	8	1	0.5	1.2	0	0.3	11	9	8	2017	16	7	9	8	2017	16	14
1	0.3	1	N	2	3.5	0.5	0.5	0	0	0.3	4.8	26	2	2017	3	9	26	2	2017	3	11
1	1.89	1	N	2	7.5	0.5	0.5	0	0	0.3	8.8	2	5	2017	3	46	2	5	2017	3	52
1	0	1	N	1	2.5	0	0.5	6.7	0	0.3	10	14	1	2017	7	0	14	1	2017	7	0
3	0.8	1	N	1	5	0	0.5	1.74	0	0.3	7.54	5	1	2017	7	57	5	1	2017	8	1
5	1.1	1	N	2	6.5	0.5	0.5	0	0	0.3	7.8	21	4	2017	1	28	21	4	2017	1	34
3	1.14	1	N	2	7.5	0	0.5	0	0	0.3	8.3	24	1	2017	13	1	24	1	2017	13	10
1	2.19	1	N	1	12.5	0	0.5	3.99	0	0.3	17.29	24	1	2017	9	11	24	1	2017	9	29
1	2.2	1	N	1	17	1	0.5	5.6	0	0.3	24.4	25	5	2017	16	34	25	5	2017	17	3
1	7.9	1	N	1	30.5	0.5	0.5	7.95	0	0.3	39.75	11	3	2017	0	2	11	3	2017	0	41
2	6.1	1	N	1	28	0	0.5	8.6	0	0.3	37.4	3	2	2017	15	44	3	2	2017	16	25
1	15	1	N	3	41.5	0.5	0.5	0	0	0.3	42.8	27	10	2017	5	53	27	10	2017	6	20
2	4.7	1	N	1	16	0.5	0.5	3.45	0	0.3	20.75	27	2	2017	20	29	27	2	2017	20	47
6	3.63	1	N	1	13	0.5	0.5	2.86	0	0.3	17.16	3	2	2017	21	50	3	2	2017	22	2
3	1	1	N	1	6	0.5	0.5	2	0	0.3	9.3	6	6	2017	22	56	6	6	2017	23	1
1	1.48	1	N	1	8	0.5	0.5	1	0	0.3	10.3	9	3	2017	20	16	9	3	2017	20	26
1	0.5	1	N	1	4	0	0.5	0.95	0	0.3	5.75	13	5	2017	9	1	13	5	2017	9	4
3	10.7	1	N	1	32.5	0.5	0.5	6.75	0	0.3	40.55	25	6	2017	4	8	25	6	2017	4	31
2	3.13	1	N	1	14	0	0.5	3.7	0	0.3	18.5	13	5	2017	14	33	13	5	2017	14	50
1	3.33	1	N	2	13	0.5	0.5	0	0	0.3	14.3	4	6	2017	3	1	4	6	2017	3	16
1	2.14	1	N	1	10.5	0.5	0.5	2.36	0	0.3	14.16	28	7	2017	20	46	28	7	2017	20	59
1	6.91	1	N	1	27	1	0.5	3.5	0	0.3	32.3	11	5	2017	19	52	11	5	2017	20	25
1	0.7	1	N	2	6.5	0	0.5	0	0	0.3	7.3	20	1	2017	9	24	20	1	2017	9	33
2	2.53	1	N	1	12.5	0.5	0.5	3.45	0	0.3	17.25	12	1	2017	22	18	12	1	2017	22	33
1	0.25	1	N	1	3.5	0.5	0.5	0.96	0	0.3	5.76	17	9	2017	23	7	17	9	2017	23	9
1	1.41	1	N	1	9.5	0	0.5	1	0	0.3	11.3	10	9	2017	16	10	10	9	2017	16	23
1	2.5	1	N	1	15.5	0	0.5	3.25	0	0.3	19.55	28	11	2017	8	13	28	11	2017	8	34
1	3.15	1	N	1	15.5	0	0.5	3.26	0	0.3	19.56	24	9	2017	16	19	24	9	2017	16	39
2	18.21	2	N	2	52	0	0.5	0	5.76	0.3	58.56	3	8	2017	22	47	3	8	2017	23	32
1	1.4	1	N	2	7.5	0.5	0.5	0	0	0.3	8.8	26	5	2017	0	34	26	5	2017	0	41
1	3.4	1	N	1	14.5	0.5	0.5	3.15	0	0.3	18.95	9	4	2017	0	16	9	4	2017	0	35
1	1.82	1	N	1	8	0.5	0.5	2	0	0.3	11.3	14	8	2017	22	56	14	8	2017	23	5
1	0.8	1	N	1	6	0	0.5	1.36	0	0.3	8.16	21	6	2017	6	57	21	6	2017	7	4
2	1.93	1	N	1	12	0.5	0.5	2.66	0	0.3	15.96	17	8	2017	20	38	17	8	2017	20	55
1	0.8	1	N	2	6	1	0.5	0	0	0.3	7.8	18	12	2017	19	8	18	12	2017	19	15
1	0.98	1	N	1	8.5	1	0.5	0.7	0	0.3	11	1	8	2017	18	35	1	8	2017	18	46
1	4.34	1	N	2	17	0.5	0.5	0	0	0.3	18.3	30	6	2017	20	37	30	6	2017	20	58
1	5.2	1	N	1	18	0.5	0.5	2	0	0.3	21.3	27	2	2017	21	57	27	2	2017	22	16
2	0.9	1	N	2	5.5	1	0.5	0	0	0.3	7.3	27	2	2017	17	18	27	2	2017	17	23
1	0.69	1	N	1	4.5	0	0.5	1.06	0	0.3	6.36	10	2	2017	13	16	10	2	2017	13	20
1	1.9	1	N	2	7.5	0	0.5	0	0	0.3	8.3	28	5	2017	7	46	28	5	2017	7	51
1	1.4	1	N	1	7.5	0.5	0.5	1.76	0	0.3	10.56	17	12	2017	1	9	17	12	2017	1	17
2	1.76	1	N	1	11.5	0	0.5	2.46	0	0.3	14.76	22	6	2017	8	51	22	6	2017	9	7
1	0.98	1	N	2	7	0	0.5	0	0	0.3	7.8	8	11	2017	8	18	8	11	2017	8	26
1	2	1	Y	1	9.5	1	0.5	2.25	0	0.3	13.55	26	4	2017	20	2	26	4	2017	20	13
1	3.5	1	N	2	16	1	0.5	0	0	0.3	17.8	23	5	2017	19	20	23	5	2017	19	39
1	1.6	1	N	2	8	0.5	0.5	0	0	0.3	9.3	21	12	2017	20	2	21	12	2017	20	10
