datetime,SPAIN_IMP_F_FREN(/MWh),FREN_MARKET(/MWh),SPAIN_EXP_TO_PORT(/MWh),SPAIN_IMP_F_PORT_PORT(/MWh),SPAIN_EXP_TO_FREN(/MWh),SPAIN_COMP_CYCLE(MWH),SPAIN_WIND(MWH),SPAIN_NUC(MWH),SPAIN_TOT_GENERATION(MWH),SPAIN_HYDRO(MWH),SPAIN_COAL(MWH),SPAIN_ACTUAL_D(MW),SPAIN_TOTAL_DEMAND(MWH),DAILY_FREN_MARKET(MWH),DAILY_SPAN_MARKET(MWH),SPAIN_GAS(MWH)2,SPAIN_PHVOLTAIC(MWH)2,SPAIN_HYDRO_TOT(MWH),PORT_MARKET(/MWh),SPAIN_GENERATION,OUTPUT
22/03/2016,1414.57,30.17666667,109926.0,0.0,0.0,13752.0,263606.6,170678.3,719480.8,5923.1,1376.0,29215.96528,691299.7,515092.3,352213.2,64875.2,22662.6,143126.5,29.89291667,1376.0,51.49708333
21/03/2016,0.0,33.11125,40154.0,0.0,51809.2,14202.0,174872.7,170671.0,675665.0,10984.8,47250.4,29841.52778,706067.2,504436.2,406494.5,65282.0,15685.2,148848.1,34.31666667,47250.4,57.60166667
20/03/2016,0.0,32.26333333,46993.0,0.0,39184.0,7392.0,131251.0,170658.7,654035.7,7912.1,76241.8,29780.80556,703763.5,506935.4,361143.3,64718.8,17502.5,149285.2,35.88916667,76241.8,54.85208333
19/03/2016,0.0,20.99166667,20324.0,400.0,12313.2,7492.0,67198.5,170627.9,549743.9,6386.4,61525.2,25319.125,601412.2,421467.3,303189.1,60601.9,19145.6,126841.8,34.85666667,61525.2,45.64333333
18/03/2016,0.0,27.26833333,59070.0,25691.0,13755.7,7392.0,82418.8,170668.5,601149.4,15751.4,84469.2,27311.20833,647050.1,459954.9,325610.6,60580.6,12867.2,139063.1,37.61,84469.2,45.61208333
17/03/2016,0.0,31.31333333,0.0,42260.0,0.0,17857.0,59302.4,170786.2,659877.0,15334.3,117239.4,30786.59028,720089.1,512061.3,324230.7,67747.9,16130.2,164877.2,43.64875,117239.4,59.31916667
16/03/2016,0.0,29.73416667,1950.0,780.0,519.4,16978.4,70158.2,170841.5,679038.6,13411.8,113064.2,31127.85417,721747.5,518992.9,267962.1,68950.1,23086.1,163490.7,41.45041667,113064.2,57.5775
15/03/2016,0.0,28.73375,34950.0,18978.0,4517.8,14352.0,171354.3,170870.4,713807.9,4599.2,70072.8,31090.59722,729112.9,535423.9,315136.3,68414.4,23254.7,152939.1,35.57958333,70072.8,59.28625
14/03/2016,0.0,29.675,0.0,0.0,0.0,16260.4,64486.3,170884.4,666779.1,15654.7,102393.6,31492.16667,707268.9,503309.5,311323.8,66951.4,18759.9,178686.9,41.62125,102393.6,59.65
13/03/2016,0.0,27.86875,62334.0,0.0,0.0,15392.1,99976.0,170953.4,658264.5,19944.3,47028.1,30941.41667,705614.3,505812.9,315951.4,64421.4,23039.2,174945.6,36.45583333,47028.1,59.47
12/03/2016,0.0,22.7375,0.0,0.0,0.0,10752.0,169105.7,170421.3,608679.3,3106.7,763.0,25695.71528,613735.5,447633.5,291293.7,56986.8,25931.8,127426.6,24.26583333,763.0,52.21333333
11/03/2016,130.59,27.81458333,0.0,0.0,0.0,14052.0,157476.6,170800.7,628514.1,10334.9,763.0,27850.13889,652760.7,466456.4,286921.0,58273.3,26358.5,144718.6,28.22458333,763.0,40.7775
10/03/2016,0.0,29.68041667,0.0,0.0,0.0,14352.0,194072.9,170939.6,707092.6,15285.5,763.0,31304.77778,727549.2,523391.7,354954.8,64214.5,25135.3,175926.4,30.41333333,763.0,54.59333333
09/03/2016,240233.0,31.51541667,0.0,14194.0,0.0,13752.0,285624.6,170935.0,761836.0,9421.4,853.0,31968.97917,728875.2,543496.8,323827.7,61501.4,22142.9,155152.5,20.49708333,853.0,59.2425
08/03/2016,111503.0,27.745,45847.0,0.0,2835.0,13902.0,275671.7,170886.8,742819.3,4909.8,1346.0,32306.84028,732567.8,538835.4,323140.7,63233.8,15420.9,164930.3,21.26833333,1346.0,60.40833333
07/03/2016,74074.0,32.23708333,6410.0,0.0,39165.0,14352.0,208377.1,170874.1,719865.3,14365.5,853.0,31837.23611,711960.6,522459.5,303218.2,63576.1,24605.2,177978.2,29.94291667,853.0,56.47958333
06/03/2016,207227.0,32.99083333,0.0,0.0,106643.8,13752.0,247314.3,170829.6,716709.5,14092.2,763.0,31674.17361,712670.0,533502.1,292744.9,58530.6,14993.5,162619.6,22.29333333,763.0,56.61416667
05/03/2016,187330.57,21.60916667,0.0,11424.0,778472.44,10752.0,228946.6,170848.0,656113.0,7957.8,763.0,25919.47222,606207.9,496344.8,264408.0,46036.5,21884.5,130028.8,13.11458333,763.0,53.61875
04/03/2016,262577.46,24.11833333,0.0,15840.0,526784.96,11415.4,283457.1,170803.0,708104.9,6309.7,763.0,27785.26389,644668.3,613846.0,269553.7,50540.1,21060.2,127519.8,10.2925,763.0,51.1492
03/03/2016,174042.98,29.96166667,0.0,107594.0,625592.76,12132.2,255987.7,170833.0,745362.8,8632.4,1256.0,30916.03472,706613.2,549933.4,333324.7,62783.5,22072.5,171584.4,19.8375,1256.0,53.81416667
02/03/2016,63227.74,29.25166667,0.0,96767.0,0.0,16512.0,215787.2,170801.5,738523.6,10282.8,5216.0,30763.52083,700327.8,542249.1,327060.2,63203.0,25293.3,182469.8,25.58291667,5216.0,50.1325
01/03/2016,3573.53,26.56958333,0.0,0.0,257319.0,13372.0,242780.6,170564.7,751161.0,9250.6,5216.0,31111.63194,713318.3,606051.8,353249.7,63661.7,23542.4,176736.3,23.0475,5216.0,61.3375
29/02/2016,40848.07,31.25625,0.0,0.0,0.0,13152.0,204138.5,170542.4,731326.9,17053.8,5216.0,31175.36806,705469.6,603788.5,308023.2,63510.1,25541.7,186790.4,29.46166667,5216.0,63.63833333
28/02/2016,340825.0,27.75291667,0.0,0.0,13488.0,11565.8,290878.0,166148.4,783916.2,9515.4,4723.0,30519.75,717953.3,638394.1,322138.5,59348.9,22282.7,177619.9,21.11458333,4723.0,61.28041667
27/02/2016,622707.0,18.35291667,0.0,0.0,0.0,7711.8,289585.1,155518.8,684097.0,4141.4,4723.0,26605.95139,625156.0,645301.2,279599.3,46509.7,16449.2,128169.7,6.680416667,4723.0,51.07083333
26/02/2016,867851.0,23.25125,0.0,0.0,11753.5,8088.6,321779.0,155701.8,734413.4,1590.0,4773.0,28983.38889,664268.5,626380.2,290015.5,51753.3,15436.9,146167.1,5.792083333,4773.0,44.63583333
25/02/2016,107849.0,28.08833333,0.0,0.0,0.0,12102.0,229422.8,170409.2,713729.1,9190.2,7693.0,31340.20833,720181.1,555045.1,276083.2,66078.3,10663.4,177625.1,24.90166667,7693.0,57.62916667
24/02/2016,129899.0,29.56125,0.0,0.0,40915.0,13001.6,231764.4,169017.3,732063.0,15723.7,9648.2,30802.19444,708807.3,549787.8,268301.8,66618.7,17015.1,175722.9,26.92083333,9648.2,54.96875
23/02/2016,0.0,29.64625,0.0,4824.0,0.0,12852.0,170403.8,161786.0,669372.3,7713.9,14817.3,31050.58333,718921.1,530698.4,261981.6,67801.7,19958.0,177350.8,30.42333333,14817.3,52.27583333
22/02/2016,0.0,30.20791667,0.0,0.0,14340.0,13452.0,169380.7,150161.4,693434.7,6074.1,43861.4,30733.86806,727719.8,545992.7,327341.5,69003.7,23151.1,176660.5,32.89333333,43861.4,60.23333333
21/02/2016,0.0,21.89166667,93717.0,0.0,0.0,13589.8,102717.2,146563.8,637509.0,15303.8,60794.4,30544.63194,711459.4,513613.4,341486.8,66777.6,22301.5,171155.9,39.13791667,60794.4,61.22916667
20/02/2016,0.0,12.71,0.0,0.0,0.0,10752.0,121634.5,145809.3,578512.0,9556.1,11449.6,26370.94444,612087.0,468422.2,299414.4,59310.1,22887.5,159427.0,23.82208333,11449.6,59.10833333
19/02/2016,0.0,19.38541667,5805.0,0.0,8898.0,10752.0,96363.4,145280.9,575286.2,4226.6,23151.0,28488.29861,655870.1,485904.4,313242.9,61762.0,21903.9,171355.1,33.12916667,23151.0,52.645
18/02/2016,0.0,33.31708333,36607.5,0.0,664111.0,13452.0,90192.2,145497.5,670465.3,15315.9,100345.0,32131.15278,745900.5,551460.7,313481.9,67982.6,19985.1,177406.3,37.00625,100345.0,55.15916667
17/02/2016,12555.0,37.04333333,53150.0,2934.0,171895.0,12374.0,135770.3,146001.5,708074.1,8986.3,104131.1,32730.24306,736102.4,552322.9,230073.0,67480.1,15045.6,184711.4,35.35791667,104131.1,59.49541667
16/02/2016,53651.0,39.44375,60527.0,0.0,715056.0,12374.0,146125.6,146481.6,719025.2,15794.9,85203.8,32541.02778,744088.4,559144.2,256428.4,66934.4,23160.8,185495.7,37.42791667,85203.8,63.70875
15/02/2016,191807.5,34.95916667,13998.0,0.0,0.0,12224.0,240234.7,131089.7,740948.3,25862.8,25193.0,32117.08333,743432.1,612267.5,292999.6,64747.1,22869.3,181173.5,31.44375,25193.0,62.22666667
14/02/2016,400022.5,26.11291667,0.0,0.0,580112.0,9520.0,346762.7,110712.8,757056.2,12147.3,5549.2,31439.89583,736451.8,664010.6,287468.0,61024.6,19188.4,160529.5,18.16833333,5549.2,58.29875
13/02/2016,503105.5,16.0825,76175.0,0.0,401470.62,6988.4,316576.0,90439.8,658734.8,3995.0,4723.0,26068.40278,621078.2,631412.6,282969.2,49579.0,14826.7,147212.5,5.7,4723.0,53.28625
12/02/2016,536726.0,23.31333333,22572.0,17140.0,476370.72,9941.7,359889.8,91067.8,697132.7,4390.6,4723.0,27725.66667,651503.3,628160.2,350083.7,55425.7,9285.0,138126.5,9.190833333,4723.0,40.65625
11/02/2016,226704.5,28.61833333,209466.0,0.0,1037087.4,19601.4,369487.7,122385.6,758441.9,11681.9,5216.0,30818.30556,718888.6,606968.8,316060.6,63686.3,6211.4,131760.9,24.21625,5216.0,44.1575
10/02/2016,0.0,31.96541667,101920.0,7760.0,1097514.36,17026.3,273885.1,122407.8,678862.7,22814.9,11032.8,30879.84028,723150.2,561621.1,274521.8,65146.5,9678.3,126821.3,31.69916667,11032.8,62.74875
09/02/2016,7095.0,27.67625,38148.0,65810.0,862910.0,32354.2,335857.4,122429.7,715482.4,16399.3,7081.0,30917.0,736804.3,581888.9,315772.9,72955.5,6691.7,102289.9,28.35166667,7081.0,57.45333333
08/02/2016,31153.5,24.28,0.0,0.0,990739.0,30998.2,362442.2,119656.3,720734.6,9134.6,5216.0,30952.375,736485.4,606374.0,328041.3,73754.7,9609.3,89649.1,22.98541667,5216.0,56.69458333
07/02/2016,0.0,19.53,0.0,0.0,871130.0,34533.0,303401.1,106972.5,672728.5,12017.2,9491.7,30348.09722,718009.2,614920.1,373141.5,72721.1,13927.6,98652.6,29.72041667,9491.7,55.57875
06/02/2016,0.0,13.50541667,0.0,0.0,2551455.36,30343.5,320224.8,96431.6,627351.6,6490.1,5588.0,25819.6875,615579.6,594706.4,311724.5,60966.6,15109.7,72824.6,16.15166667,5588.0,48.36791667
05/02/2016,0.0,16.94541667,0.0,3822.0,803127.0,33859.0,243920.3,116335.9,595722.2,1538.9,9508.6,27992.54167,653288.2,525613.8,335971.4,68729.5,12741.2,86540.5,27.86916667,9508.6,51.16833333
04/02/2016,0.0,28.70583333,0.0,0.0,1068307.0,38301.3,121222.0,146620.6,668727.5,21233.1,93235.7,30813.97917,724768.4,537822.6,339196.3,79348.5,18342.8,127595.1,37.71166667,93235.7,62.08166667
03/02/2016,0.0,26.51125,0.0,0.0,837900.0,36547.0,158524.1,146621.5,656759.0,15600.8,47001.7,30808.94444,725253.0,547899.8,321429.2,78131.4,18526.8,129861.0,33.40333333,47001.7,65.375
02/02/2016,0.0,24.64416667,0.0,0.0,210826.5,30339.0,202309.1,146618.6,646203.4,702.0,33385.2,30715.19444,726763.2,550371.7,319605.0,78730.4,16129.1,115390.8,33.3825,33385.2,57.29958333
01/02/2016,0.0,23.26,0.0,0.0,567931.5,41759.0,65945.0,146585.4,663947.7,5750.2,152356.4,30557.99306,730549.3,505215.3,319094.7,76511.1,17476.2,134938.3,42.55583333,152356.4,64.64458333
31/01/2016,0.0,23.53333333,0.0,0.0,254700.0,40842.1,94543.8,146537.1,683580.0,11346.1,125787.7,29943.27778,718916.3,537536.8,347341.8,75034.3,19355.0,141888.0,45.95041667,125787.7,66.42625
30/01/2016,0.0,16.47958333,0.0,25793.0,0.0,33154.2,171320.8,146543.9,587193.2,3180.6,21478.2,25779.39583,610496.0,461365.2,323576.1,71237.0,17270.3,98148.4,32.70291667,21478.2,56.85
29/01/2016,0.0,19.09875,0.0,0.0,0.0,35526.2,131553.6,146552.6,610841.5,728.0,66521.2,27737.18056,655304.5,480043.5,299697.2,72825.5,18253.0,115608.0,38.1675,66521.2,48.35041667
28/01/2016,0.0,29.4775,0.0,0.0,0.0,40621.3,80925.5,145970.4,650741.2,9635.9,136589.9,30787.76389,710810.9,500163.0,365185.0,79517.3,11226.8,126856.2,45.52333333,136589.9,60.80583333
27/01/2016,0.0,30.17625,0.0,0.0,0.0,41091.4,74789.2,146504.7,656522.8,21128.4,131113.2,31058.41667,728739.0,513001.3,331287.0,79962.9,10443.0,131656.7,47.26041667,131113.2,64.09583333
26/01/2016,0.0,27.38458333,0.0,0.0,81099.0,39862.2,106668.5,146468.5,687843.0,6345.4,142457.2,31089.91667,732574.0,511897.5,391031.1,79908.5,14239.5,129834.6,43.49208333,142457.2,63.07708333
25/01/2016,0.0,31.05041667,0.0,12055.0,49125.0,38337.9,57205.4,146529.6,689301.8,18779.1,179457.9,31046.40972,739774.5,545860.9,351817.6,80965.6,13118.5,133310.6,49.14333333,179457.9,54.25958333
24/01/2016,0.0,31.95,0.0,0.0,0.0,38983.5,103427.4,146569.7,664650.8,20412.7,115838.5,30274.42361,718727.8,542157.9,342666.3,77571.3,14453.1,126172.8,46.03333333,115838.5,55.75208333
23/01/2016,0.0,31.30208333,0.0,0.0,45738.0,33154.2,136236.2,146579.4,546786.6,624.0,12753.6,25628.32639,618793.7,456419.1,371044.7,69556.9,16503.5,110163.1,34.44083333,12753.6,57.76625
22/01/2016,0.0,33.12125,0.0,0.0,234903.5,34151.2,78444.5,146585.4,586095.2,1089.4,98233.0,27781.38194,660851.7,479143.1,358785.6,71645.9,12663.3,122741.6,42.46208333,98233.0,60.84541667
21/01/2016,0.0,42.99875,0.0,0.0,286062.0,42578.2,97223.4,146492.1,699594.4,4069.3,165601.6,31604.25,735309.9,525921.5,386549.9,78553.5,10987.1,134755.5,47.24375,165601.6,65.03333333
20/01/2016,436861.5,59.37875,0.0,0.0,38346.0,64086.8,107362.1,146458.2,768971.6,12771.1,176505.4,32211.13194,740094.9,560723.2,360889.7,78668.9,13460.4,149635.9,51.11,176505.4,66.46708333
19/01/2016,317196.0,59.07291667,0.0,0.0,0.0,78775.3,96253.9,146477.6,742322.7,9086.8,154066.4,32369.83333,745977.8,552704.4,334165.9,78351.5,10102.8,149820.4,53.06541667,154066.4,64.20416667
18/01/2016,118470.0,54.26,0.0,0.0,0.0,73421.2,107309.3,146470.5,744356.7,22690.3,134193.5,32490.5,745382.1,556288.8,371433.7,77454.8,12743.5,151213.7,50.57,134193.5,66.9225
17/01/2016,281180.0,47.66166667,0.0,0.0,0.0,34826.4,234156.2,146478.3,762855.9,8283.0,82409.0,32243.11111,728321.8,578496.2,349946.0,75377.8,11309.5,149986.3,42.39083333,82409.0,63.91958333
16/01/2016,0.0,35.91791667,0.0,0.0,0.0,30000.2,131126.9,146157.8,595506.7,2864.7,34078.9,27408.25,630633.5,483206.9,258350.7,68441.8,12261.9,152241.0,37.16958333,34078.9,55.63166667
15/01/2016,51394.5,35.22375,0.0,0.0,118725.0,31060.2,202960.5,146158.0,673000.4,3985.9,28211.0,28870.54167,674842.0,542293.2,316799.2,70928.4,19086.8,146951.8,34.58833333,28211.0,53.64625
14/01/2016,4859.0,39.34458333,0.0,0.0,0.0,37023.2,212981.8,146522.5,718012.3,17106.5,52056.0,31669.40278,732747.8,567286.0,280704.2,77618.6,10281.8,144034.4,38.51125,52056.0,64.44125
13/01/2016,164950.0,39.08041667,0.0,0.0,0.0,31572.2,204544.1,146474.3,734363.8,25020.9,62726.5,31898.40972,736746.5,576446.7,325750.3,78330.0,10451.6,155634.8,36.08333333,62726.5,64.59583333
12/01/2016,0.0,36.39458333,0.0,0.0,0.0,35810.2,136813.8,144678.6,680245.4,18639.1,76163.9,31654.15278,745792.5,555894.1,366690.1,76807.7,14554.7,159344.8,40.36708333,76163.9,64.64458333
11/01/2016,69345.0,31.48833333,0.0,0.0,0.0,34299.2,217850.3,146421.4,715363.0,15540.2,40106.5,31062.79167,735689.1,551108.3,378842.9,77014.4,14274.8,151267.4,35.88,40106.5,66.31083333
10/01/2016,403905.0,32.57458333,0.0,0.0,177900.0,31543.7,342448.6,146059.8,736498.0,2743.6,7444.1,30154.25,723881.7,577965.8,341934.4,70953.2,9086.7,110549.2,24.65,7444.1,65.09208333
09/01/2016,489475.0,20.79958333,0.0,0.0,33563.0,28607.6,317153.8,146225.6,671160.8,388.9,4723.0,25899.1875,615282.2,530612.7,256058.8,64198.9,7009.1,87989.0,11.34875,4723.0,56.8925
08/01/2016,58727.5,29.26833333,0.0,0.0,437650.0,32391.2,291049.9,146331.1,662128.6,2138.5,5216.0,27195.09722,646198.7,518824.8,250631.2,67511.3,11183.9,88275.8,24.89958333,5216.0,49.65958333
07/01/2016,0.0,31.77791667,0.0,0.0,226773.0,31803.2,273698.3,146381.8,664262.6,16188.1,10126.0,30037.05556,700327.5,539697.6,268465.2,75634.8,8782.3,85012.2,32.45875,10126.0,53.9175
06/01/2016,328281.0,34.57416667,0.0,0.0,0.0,30515.2,311414.3,146214.4,696543.2,19851.6,10447.0,29895.56944,685407.9,542092.8,358091.2,73403.6,6579.0,81985.0,27.96875,10447.0,61.9275
05/01/2016,1020348.5,34.97916667,0.0,0.0,1438489.0,31131.2,330892.5,146290.6,691250.3,1929.4,5216.0,24612.84028,572465.9,517386.7,305317.7,68244.8,10583.8,79629.5,15.88333333,5216.0,58.9
04/01/2016,110410.5,33.83583333,0.0,0.0,0.0,31131.2,320237.3,146312.8,689559.8,24350.2,10089.9,27761.67361,647169.4,523003.1,337969.6,72052.6,11809.9,55474.2,31.77083333,10089.9,58.43291667
03/01/2016,25190.0,27.97541667,0.0,0.0,610893.5,33606.6,300475.7,146276.2,642263.4,14406.6,13732.0,27921.49306,646215.9,499065.9,345269.1,70017.6,5560.6,42115.5,31.39458333,13732.0,62.59208333
02/01/2016,902.0,17.93875,0.0,0.0,302710.5,33383.2,293647.7,166268.6,613893.7,1035.0,4723.0,24483.79861,564229.6,461017.6,287689.7,60633.6,5641.0,35006.4,22.17416667,4723.0,58.94791667
01/01/2016,0.0,23.43083333,0.0,0.0,105561.0,33691.2,242932.7,170219.4,589562.5,12796.2,13082.8,24345.97222,564098.9,473790.6,311644.8,57988.3,9234.5,36033.6,31.79375,13082.8,51.09083333
31/12/2015,0.0,23.65833333,0.0,0.0,233391.0,31073.2,205341.8,170454.0,529570.7,651.5,10615.0,21755.75694,517147.0,398524.5,303459.9,56879.1,6763.7,34720.2,27.61875,10615.0,60.20125
30/12/2015,0.0,23.67625,0.0,0.0,591157.5,27233.2,121787.7,170404.4,558936.1,31910.8,76556.0,25012.47917,579381.9,442713.5,307764.5,61406.6,6490.9,48155.8,47.96333333,76556.0,65.60583333
29/12/2015,0.0,30.34916667,0.0,0.0,598134.0,29851.2,203115.7,170489.4,604071.7,8203.8,51981.4,27039.15972,640739.1,480911.7,315317.8,70860.8,13359.8,38430.7,40.50083333,51981.4,66.28833333
28/12/2015,0.0,33.26458333,0.0,0.0,626874.0,29851.2,160773.4,170551.2,613120.8,22641.1,88291.8,27234.125,648477.0,498428.2,319914.0,71788.6,12581.5,39845.7,47.07208333,88291.8,64.77708333
27/12/2015,0.0,30.73625,0.0,4842.0,640378.5,29851.2,288926.0,170548.8,639066.5,7965.2,12901.6,27381.69444,647670.2,499534.5,370831.1,68669.0,9627.2,33222.5,36.42916667,12901.6,64.62875
26/12/2015,0.0,18.18416667,0.0,0.0,594898.5,29851.2,222432.9,170592.0,554799.5,3239.0,9057.0,23871.29861,560490.6,429271.5,270178.2,61444.7,11735.9,29851.2,29.7225,9057.0,65.1125
25/12/2015,0.0,14.9075,0.0,0.0,584919.0,29473.2,158578.1,170581.6,531015.7,6048.1,43154.0,24075.97222,567412.3,416959.3,266424.4,60180.3,14583.1,30504.2,41.94041667,43154.0,59.98291667
24/12/2015,0.0,18.24208333,0.0,0.0,559470.0,28773.2,104400.1,170555.1,483142.4,1486.4,61172.5,21781.82639,525118.0,379335.6,335619.9,50716.4,15675.5,30897.1,45.325,61172.5,70.30125
23/12/2015,0.0,22.54166667,0.0,0.0,436126.5,28387.2,125836.7,170568.0,580837.5,1755.5,122988.6,25605.40972,617864.4,469226.2,371551.2,63351.2,12555.6,37091.7,48.42416667,122988.6,65.67375
22/12/2015,0.0,30.07916667,0.0,0.0,0.0,50010.2,72087.9,170469.4,646312.3,10870.1,179951.2,29169.41667,678409.8,512706.9,355561.1,77714.0,13157.5,52277.5,57.41333333,179951.2,72.89041667
21/12/2015,0.0,30.20916667,0.0,0.0,296597.0,34082.5,141559.3,170518.0,682859.5,11905.5,155725.6,29754.02778,695967.0,584783.6,363610.4,78303.4,15779.6,50317.3,55.47833333,155725.6,75.28375
20/12/2015,0.0,32.4775,0.0,0.0,0.0,68156.7,81933.5,170480.4,676398.3,5055.0,183313.9,29393.73611,689872.1,582569.7,365924.6,76782.2,13794.9,55281.1,59.98,183313.9,68.13375
19/12/2015,0.0,20.59791667,0.0,0.0,322087.0,29851.2,119772.6,162389.2,588710.8,6597.0,124645.1,25307.41667,583702.1,496306.0,333498.9,70490.2,12250.5,43058.6,48.02958333,124645.1,64.99708333
18/12/2015,0.0,29.34375,0.0,0.0,0.0,22359.2,164001.5,161495.2,599901.9,632.0,107152.3,27332.95833,649408.5,508362.0,356090.1,72867.7,15879.4,33083.6,47.60666667,107152.3,61.44333333
17/12/2015,0.0,35.08666667,0.0,0.0,237195.5,45671.7,125198.4,161623.1,685772.0,7423.4,178074.2,29895.60417,712695.0,556548.8,416441.6,79671.5,13290.2,53838.3,55.85041667,178074.2,68.47666667
16/12/2015,0.0,33.50791667,0.0,0.0,0.0,30109.1,133346.9,162261.4,685888.8,6199.2,182500.2,30554.74306,724076.7,557277.1,414804.5,79659.6,11908.9,57863.4,55.73125,182500.2,72.38958333
15/12/2015,0.0,38.37208333,0.0,663.0,64415.0,52416.4,134903.8,155811.2,702063.2,8224.7,180645.4,30665.03472,737407.4,573766.5,438861.2,79375.3,13727.7,57457.8,55.66291667,180645.4,78.83458333
14/12/2015,0.0,44.86708333,0.0,0.0,44825.0,27260.2,192614.9,155791.7,698693.1,2038.4,164879.4,31022.34028,731761.2,563364.6,388733.2,80153.1,13715.8,41037.4,50.235,164879.4,85.78875
13/12/2015,0.0,48.46875,0.0,0.0,202030.5,27642.2,190542.0,156652.1,697795.7,6811.8,166671.6,30870.36111,718914.0,574370.9,334432.3,77491.0,7903.0,45444.0,52.20416667,166671.6,87.99791667
12/12/2015,0.0,37.42541667,0.0,0.0,290250.0,26649.2,121021.6,147606.0,551452.2,324.0,124957.0,25919.60417,602392.3,466380.3,337187.3,71055.2,10018.0,31115.7,47.10166667,124957.0,79.0125
11/12/2015,0.0,38.81916667,0.0,0.0,288489.5,59406.2,53383.0,146484.0,613734.0,2778.5,196325.4,27729.14583,657013.6,498582.2,368712.7,72657.9,9705.3,53898.8,60.48125,196325.4,72.07291667
10/12/2015,0.0,46.5725,0.0,0.0,250181.0,112452.5,65297.2,146474.4,707279.7,4185.3,195594.0,30536.73611,720857.1,586918.0,417941.0,79427.9,10508.6,72001.3,62.90833333,195594.0,83.85041667
09/12/2015,0.0,50.47375,0.0,0.0,160534.0,109846.8,72007.9,146527.2,706656.1,8978.8,194159.5,30607.05556,729256.3,587849.3,385990.2,77920.6,8909.9,69508.9,64.02083333,194159.5,87.90125
08/12/2015,0.0,51.40416667,0.0,0.0,394076.0,69867.3,108978.8,146517.6,693639.7,6724.8,189285.7,29968.6875,713316.0,585140.0,327183.5,76540.7,10661.2,65869.1,60.23166667,189285.7,91.88333333
07/12/2015,0.0,38.12083333,0.0,0.0,121078.5,36013.7,70050.8,146508.0,581506.2,2818.2,173408.6,25629.0,596829.5,494916.5,381791.2,71213.0,11773.1,47841.2,53.83375,173408.6,87.88
06/12/2015,0.0,40.77208333,0.0,0.0,-245547.0,29234.2,158771.2,146414.4,626213.9,1335.0,150855.5,26702.79167,636379.0,516652.7,404535.8,72336.4,8805.6,37751.4,47.46666667,150855.5,75.92666667
05/12/2015,0.0,31.88458333,0.0,0.0,15265.0,32714.2,87490.8,146505.6,576980.8,1635.0,160395.1,25274.61806,583860.0,479747.4,371896.3,69096.8,14724.0,40723.6,50.33875,160395.1,61.41541667
04/12/2015,0.0,37.07541667,0.0,0.0,356560.0,39885.6,77746.1,146193.6,644089.7,10022.2,203781.2,27481.38889,635991.5,523958.5,337837.2,69342.7,16449.2,57249.2,59.83833333,203781.2,62.295
03/12/2015,0.0,37.46708333,0.0,0.0,207444.0,91403.7,60064.6,146477.6,700899.4,6727.0,205662.7,30588.40972,709733.5,597865.5,333036.8,75253.9,15640.8,77533.9,64.22625,205662.7,70.8125
02/12/2015,0.0,45.44416667,0.0,0.0,168250.5,78744.0,95662.2,145163.7,715400.1,3248.7,203027.7,30934.79167,723873.1,604451.1,295812.5,75787.3,17630.5,70826.8,61.90583333,203027.7,73.265
01/12/2015,0.0,54.10833333,1080.0,0.0,349715.0,90337.2,70428.9,133917.6,705135.8,7936.7,205608.5,31287.85417,724180.4,587256.4,370895.6,76229.2,15020.5,82956.6,67.1225,205608.5,69.09083333
30/11/2015,0.0,44.54416667,0.0,0.0,547451.36,90914.9,32092.6,146507.2,681630.7,5807.3,205345.8,31330.11806,711274.6,564121.5,389677.7,77211.1,16692.5,84927.6,65.35583333,205345.8,49.01583333
29/11/2015,0.0,37.44541667,0.0,0.0,711203.4,56689.9,58250.9,146569.2,652367.5,6025.5,190692.6,30594.27083,675871.5,530469.4,371599.4,75249.6,19601.7,74646.9,60.64208333,190692.6,47.76541667
28/11/2015,0.0,31.22583333,0.0,0.0,256388.06,22507.2,71208.0,146553.3,544912.3,1832.0,144560.0,25319.34722,568448.3,462941.8,411149.0,68349.2,18873.8,46771.1,52.19291667,144560.0,44.24833333
27/11/2015,0.0,37.5175,1380.0,0.0,21159.49,22507.2,162611.4,146380.3,617604.5,1712.8,125053.7,27238.29861,625133.2,515315.7,353456.4,70793.9,16590.9,47043.7,47.045,125053.7,29.76
26/11/2015,0.0,53.92166667,0.0,0.0,0.0,36791.2,168842.3,146436.7,715490.1,7877.3,175319.4,30321.875,703527.7,572228.4,371017.5,77697.7,15345.2,61524.8,54.72708333,175319.4,49.66166667
25/11/2015,63984.56,57.11916667,0.0,0.0,0.0,36251.2,260489.4,146310.4,768110.6,1198.0,158648.0,30856.56944,712761.3,593369.1,380383.6,76511.1,16389.9,46391.1,50.03041667,158648.0,55.46083333
24/11/2015,129547.43,55.64625,0.0,0.0,12579.2,31906.6,274337.4,146218.7,755846.9,1577.0,140358.6,31175.84028,711248.7,592087.2,383896.6,77011.6,13948.1,45422.4,50.91583333,140358.6,55.42666667
23/11/2015,15413.96,60.24791667,5348.0,0.0,5233.41,49665.3,142283.5,146189.2,726857.9,15012.6,181979.6,31479.18056,715115.4,586983.6,325764.8,76781.8,16254.6,74139.0,60.26916667,181979.6,61.10708333
